wallet_ledger,id,bigint,NO,nextval('wallet_ledger_id_seq'::regclass)
wallet_ledger,user_id,uuid,NO,
wallet_ledger,delta_tokens,integer,NO,
wallet_ledger,type,text,NO,
wallet_ledger,meta,jsonb,NO,'{}'::jsonb
wallet_ledger,created_at,timestamp with time zone,NO,now()
wallet_promoters,id,uuid,NO,gen_random_uuid()
wallet_promoters,display_name,text,YES,
wallet_promoters,whatsapp,text,YES,
wallet_promoters,tokens,integer,NO,0
wallet_promoters,updated_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
wallet_redeem_options,id,uuid,NO,gen_random_uuid()
wallet_redeem_options,title,text,YES,
wallet_redeem_options,description,text,YES,
wallet_redeem_options,cost_tokens,integer,YES,
wallet_redeem_options,instructions,text,YES,
wallet_redeem_options,is_active,boolean,NO,true
wallet_redeem_options,created_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
wallet_redemptions,id,uuid,NO,gen_random_uuid()
wallet_redemptions,user_id,uuid,NO,
wallet_redemptions,reward_id,text,NO,
wallet_redemptions,reward_name,text,NO,
wallet_redemptions,cost_tokens,integer,NO,
wallet_redemptions,status,text,NO,'fulfilled'::text
wallet_redemptions,meta,jsonb,NO,'{}'::jsonb
wallet_redemptions,created_at,timestamp with time zone,NO,now()
wallet_transactions,id,uuid,NO,gen_random_uuid()
wallet_transactions,profile_id,uuid,YES,
wallet_transactions,amount_minor,integer,NO,
wallet_transactions,currency,text,NO,'RWF'::text
wallet_transactions,direction,text,NO,'credit'::text
wallet_transactions,description,text,YES,
wallet_transactions,occurred_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
wallets,user_id,uuid,NO,
wallets,balance_tokens,integer,NO,0
wallets,updated_at,timestamp with time zone,NO,now()
webhook_logs,id,bigint,NO,nextval('webhook_logs_id_seq'::regclass)
webhook_logs,endpoint,text,NO,
webhook_logs,wa_id,text,YES,
webhook_logs,status_code,integer,YES,
webhook_logs,error_message,text,YES,
webhook_logs,headers,jsonb,NO,'{}'::jsonb
webhook_logs,payload,jsonb,NO,'{}'::jsonb
webhook_logs,received_at,timestamp with time zone,NO,"timezone('utc'::text, now())"
